0,0.0362012223786194,0.137752703338248,0.215209214856354,0.225905030559159,0.198636577338777,0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631
0.0362012223786194,0.137752703338248,0.215209214856354,0.225905030559159,0.198636577338777,0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533
0.137752703338248,0.215209214856354,0.225905030559159,0.198636577338777,0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515
0.215209214856354,0.225905030559159,0.198636577338777,0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262
0.225905030559159,0.198636577338777,0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742
0.198636577338777,0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059
0.200869769628336,0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127
0.311118946873365,0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573
0.239069111424359,0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655
0.314645039962501,0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846
0.39586271744258,0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206
0.930300893276631,0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294
0.069464033850533,0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781
0.0508932769155515,0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864
0.176422190879262,0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874
0.266337564644742,0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923
0.268688293371059,0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923,0.255406676069782
0.221086036671127,0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923,0.255406676069782,0.24729666196545
0.242712740949573,0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923,0.255406676069782,0.24729666196545,0.247531734837605
0.299600376116655,0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923,0.255406676069782,0.24729666196545,0.247531734837605,0.234720263281318
0.265044663845846,0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923,0.255406676069782,0.24729666196545,0.247531734837605,0.234720263281318,0.344969440526348
0.31687823225206,0.431241184767294,0.924306535025781,0.0325575928540864,0.0675834508698874,0.265162200281923,0.255406676069782,0.24729666196545,0.247531734837605,0.234720263281318,0.344969440526348,0.275035260930823
